,user_id,sessions,purchases,carted,favorited,total_actions,night_actions,weekend_sessions,total_sessions,dominant_category,top_category_share,user_segment
49084,202682,1,0,0,0,1,0,0,1,4690421,1.0,One-Time User
49085,202683,4,0,1,0,7,0,1,4,2465336,0.42857142857142855,Window Shopper
49086,202689,2,0,0,0,4,2,4,2,2355072,0.5,Window Shopper
49087,202692,1,0,0,0,1,0,1,1,1051370,1.0,One-Time User
49088,202694,1,0,0,0,1,0,1,1,751494,1.0,One-Time User
49089,202697,4,0,0,0,4,3,0,4,1216617,0.25,Window Shopper
49090,202701,1,0,0,0,1,0,1,1,4874384,1.0,One-Time User
49091,202704,7,0,0,1,16,6,10,7,4801426,0.1875,Window Shopper
49092,202707,1,0,0,0,3,0,0,1,154040,0.3333333333333333,One-Time User
49093,202708,1,1,0,0,1,0,0,1,3844144,1.0,Impulse Buyer
49094,202713,1,0,0,0,2,0,0,1,1787510,0.5,One-Time User
49095,202716,1,0,0,0,2,0,0,1,2462567,1.0,One-Time User
49096,202719,1,0,0,0,2,0,2,1,4050612,1.0,One-Time User
49097,202721,1,0,0,0,2,0,0,1,3102419,0.5,One-Time User
49098,202722,1,0,0,0,2,2,2,1,883960,0.5,One-Time User
49099,202723,1,0,0,0,1,1,1,1,4756105,1.0,One-Time User
49100,202728,1,0,0,0,2,2,0,1,2355072,1.0,One-Time User
49101,202734,2,0,0,2,3,2,3,2,3299155,0.3333333333333333,Window Shopper
49102,202737,1,0,0,0,1,0,1,1,4357323,1.0,One-Time User
49103,202740,1,0,0,0,3,0,3,1,4181361,1.0,One-Time User
49104,202755,1,0,0,0,1,1,0,1,4022701,1.0,One-Time User
49105,202761,1,0,0,0,1,0,0,1,3598912,1.0,One-Time User
49106,202767,2,0,1,0,3,0,0,2,982926,0.3333333333333333,Window Shopper
49107,202771,1,0,1,0,1,1,0,1,3898483,1.0,Cart Abandoner
49108,202780,1,0,0,0,1,0,0,1,2640118,1.0,One-Time User
49109,202784,1,0,0,0,1,1,0,1,3171095,1.0,One-Time User
49110,202787,1,0,0,0,1,0,1,1,1859277,1.0,One-Time User
49111,202792,1,0,0,0,1,0,1,1,1895940,1.0,One-Time User
49112,202793,1,0,1,0,3,0,0,1,982926,1.0,Cart Abandoner
49113,202796,2,0,0,0,2,1,2,2,1080785,0.5,Window Shopper
49114,202799,2,0,1,0,3,0,3,2,2154867,0.3333333333333333,Window Shopper
49115,202802,1,0,1,0,1,1,1,1,982926,1.0,Cart Abandoner
49116,202806,4,0,0,0,5,0,2,4,4145813,0.6,Window Shopper
49117,202811,1,0,0,0,1,0,0,1,2939262,1.0,One-Time User
49118,202813,1,0,0,0,1,0,1,1,2644484,1.0,One-Time User
49119,202814,1,0,1,0,5,0,5,1,1320293,0.4,Cart Abandoner
49120,202820,3,0,1,0,6,1,0,3,2939262,0.5,Window Shopper
49121,202828,1,0,0,0,1,0,1,1,2004007,1.0,One-Time User
49122,202830,1,0,0,0,2,2,0,1,1080785,0.5,One-Time User
49123,202838,2,0,0,0,3,2,1,2,411153,0.3333333333333333,Window Shopper
49124,202839,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
49125,202843,3,0,0,0,3,2,1,3,2735466,0.3333333333333333,Window Shopper
49126,202845,1,0,0,0,3,0,3,1,653249,0.3333333333333333,One-Time User
49127,202850,2,0,0,0,3,1,1,2,965809,0.6666666666666666,Window Shopper
49128,202851,1,0,0,0,1,0,0,1,1464116,1.0,One-Time User
49129,202854,1,0,0,0,1,0,1,1,1787510,1.0,One-Time User
49130,202855,1,0,0,0,1,1,0,1,4145813,1.0,One-Time User
49131,202861,1,0,0,0,2,0,2,1,4145813,1.0,One-Time User
49132,202862,1,0,0,0,1,1,1,1,1275696,1.0,One-Time User
49133,202867,4,0,0,0,6,5,3,4,4357323,0.3333333333333333,Window Shopper
49134,202869,1,0,0,0,1,1,1,1,4170419,1.0,One-Time User
49135,202870,2,0,0,0,3,1,2,2,874415,0.3333333333333333,Window Shopper
49136,202871,1,0,0,0,1,0,0,1,2096639,1.0,One-Time User
49137,202872,2,0,0,0,4,2,2,2,2885642,0.5,Window Shopper
49138,202873,1,0,0,0,2,0,0,1,3607361,1.0,One-Time User
49139,202877,1,0,0,0,1,0,0,1,2440115,1.0,One-Time User
49140,202881,1,0,0,0,1,1,1,1,737184,1.0,One-Time User
49141,202882,3,0,0,0,4,3,2,3,4145813,0.5,Window Shopper
49142,202886,1,0,0,0,1,0,1,1,4223213,1.0,One-Time User
49143,202890,2,0,0,0,4,2,4,2,3002561,0.5,Window Shopper
49144,202891,3,0,0,0,5,3,1,3,886203,0.4,Window Shopper
49145,202893,1,0,0,0,2,0,0,1,2096639,0.5,One-Time User
49146,202895,1,0,0,0,2,0,2,1,2462567,1.0,One-Time User
49147,202896,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
49148,202898,1,0,0,0,2,2,2,1,721242,1.0,One-Time User
49149,202901,1,0,0,0,1,0,0,1,3299155,1.0,One-Time User
49150,202909,1,0,0,0,1,0,1,1,4402326,1.0,One-Time User
49151,202910,3,0,1,0,4,1,1,3,2640118,0.5,Window Shopper
49152,202918,1,0,0,0,1,1,0,1,2228184,1.0,One-Time User
49153,202928,1,0,1,0,1,0,0,1,4357323,1.0,Cart Abandoner
49154,202933,1,0,1,0,2,2,0,1,2926020,0.5,Cart Abandoner
49155,202943,1,0,0,0,2,0,0,1,366112,0.5,One-Time User
49156,202944,1,0,0,0,2,0,0,1,4181361,1.0,One-Time User
49157,202953,1,0,0,0,2,0,2,1,982926,0.5,One-Time User
49158,202956,1,0,0,0,2,2,0,1,1029459,0.5,One-Time User
49159,202961,1,0,0,0,1,1,0,1,2297500,1.0,One-Time User
49160,202963,3,0,0,0,5,1,5,3,3002561,0.4,Window Shopper
49161,202965,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
49162,202968,1,0,0,0,2,2,2,1,2735466,0.5,One-Time User
49163,202969,1,0,0,0,1,0,1,1,4217906,1.0,One-Time User
49164,202971,2,0,0,0,3,0,0,2,878325,0.3333333333333333,Window Shopper
49165,202972,2,0,1,0,5,4,4,2,3738615,0.6,Window Shopper
49166,202974,2,1,0,0,3,2,0,2,1567637,0.3333333333333333,Impulse Buyer
49167,202975,1,0,0,0,2,2,2,1,1349561,1.0,One-Time User
49168,202986,1,0,0,0,1,0,0,1,244923,1.0,One-Time User
49169,202988,1,0,0,0,3,3,0,1,4095810,0.6666666666666666,One-Time User
49170,202989,1,0,0,0,1,0,1,1,4919077,1.0,One-Time User
49171,202991,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
49172,202996,1,0,0,0,1,1,0,1,149192,1.0,One-Time User
49173,202997,3,0,0,0,5,0,2,3,2520377,0.4,Window Shopper
49174,203000,2,0,0,0,2,1,1,2,2735466,0.5,Window Shopper
49175,203001,2,0,0,0,3,0,0,2,2355072,1.0,Window Shopper
49176,203007,1,0,0,0,2,0,0,1,4818107,1.0,One-Time User
49177,203008,1,0,0,0,2,0,2,1,4756105,1.0,One-Time User
49178,203010,2,0,0,0,2,0,1,2,982926,1.0,Window Shopper
49179,203015,1,0,0,0,2,2,0,1,3607361,1.0,One-Time User
49180,203018,2,1,0,0,3,0,0,2,4331400,0.3333333333333333,Impulse Buyer
49181,203020,1,0,0,0,1,1,1,1,1859277,1.0,One-Time User
49182,203027,3,0,0,0,5,3,3,3,982926,0.4,Window Shopper
49183,203033,1,0,0,0,1,0,1,1,4170419,1.0,One-Time User
49184,203044,1,0,0,0,2,0,2,1,1265358,0.5,One-Time User
49185,203045,1,0,0,0,2,0,0,1,2735466,0.5,One-Time User
49186,203048,1,0,0,0,1,1,0,1,1859277,1.0,One-Time User
49187,203050,2,0,0,0,4,0,0,2,411153,0.5,Window Shopper
49188,203053,2,0,0,0,2,1,1,2,2293367,0.5,Window Shopper
49189,203068,4,0,0,0,5,0,1,4,570735,0.8,Window Shopper
49190,203069,2,0,1,0,2,2,2,2,3002561,0.5,Window Shopper
49191,203070,1,0,0,0,2,2,0,1,949648,0.5,One-Time User
49192,203076,1,0,0,0,2,0,0,1,3805065,0.5,One-Time User
49193,203080,2,0,0,0,2,0,2,2,3102419,0.5,Window Shopper
49194,203084,3,0,0,0,6,2,4,3,2465336,0.3333333333333333,Window Shopper
49195,203086,1,0,0,0,2,0,0,1,2304296,0.5,One-Time User
49196,203087,1,0,0,0,1,0,0,1,4051859,1.0,One-Time User
49197,203089,1,0,0,0,2,2,2,1,4962280,1.0,One-Time User
49198,203093,1,0,0,1,1,0,0,1,4993094,1.0,Wishlister
49199,203096,1,0,0,0,2,0,2,1,982926,0.5,One-Time User
49200,203105,1,0,0,0,2,0,0,1,2858794,0.5,One-Time User
49201,203114,1,0,0,0,2,2,2,1,570735,0.5,One-Time User
49202,203117,1,0,0,0,1,0,0,1,2303546,1.0,One-Time User
49203,203123,1,0,0,0,2,0,2,1,611849,0.5,One-Time User
49204,203129,1,1,0,0,1,1,0,1,2520377,1.0,Impulse Buyer
49205,203130,1,0,0,0,1,0,1,1,4801426,1.0,One-Time User
49206,203138,1,0,0,0,2,2,0,1,274067,1.0,One-Time User
49207,203141,1,0,0,0,1,1,0,1,2217187,1.0,One-Time User
49208,203145,1,0,0,0,1,1,1,1,2735466,1.0,One-Time User
49209,203150,1,0,0,1,2,0,2,1,2920476,0.5,Wishlister
49210,203155,2,0,0,0,3,3,1,2,1216617,0.3333333333333333,Window Shopper
49211,203164,1,0,0,0,2,0,2,1,154040,0.5,One-Time User
49212,203167,1,0,0,0,1,0,0,1,2735466,1.0,One-Time User
49213,203168,4,0,1,0,4,1,3,4,1320293,0.5,Window Shopper
49214,203188,2,0,1,0,4,0,0,2,1061857,0.5,Window Shopper
49215,203190,1,0,0,0,2,0,2,1,2558244,0.5,One-Time User
49216,203194,1,0,0,0,1,1,1,1,634390,1.0,One-Time User
49217,203196,3,0,0,0,4,1,3,3,3607361,0.5,Window Shopper
49218,203202,1,0,0,0,2,0,0,1,4145813,1.0,One-Time User
49219,203203,1,0,0,0,3,0,0,1,2241047,0.6666666666666666,One-Time User
49220,203206,2,0,0,0,3,2,2,2,4643350,0.6666666666666666,Window Shopper
49221,203210,1,0,1,0,1,0,1,1,4159072,1.0,Cart Abandoner
49222,203219,1,1,0,0,2,2,2,1,1464116,0.5,Impulse Buyer
49223,203220,1,0,0,0,1,1,0,1,149192,1.0,One-Time User
49224,203222,3,0,0,0,3,0,3,3,982926,0.6666666666666666,Window Shopper
49225,203234,1,0,0,0,1,0,0,1,2355072,1.0,One-Time User
49226,203235,1,0,0,0,1,1,0,1,4756105,1.0,One-Time User
49227,203237,1,0,0,0,2,0,0,1,3587108,1.0,One-Time User
49228,203238,1,0,0,0,1,0,1,1,2168391,1.0,One-Time User
49229,203252,1,0,0,0,1,0,0,1,757910,1.0,One-Time User
49230,203255,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
49231,203264,1,1,0,0,2,0,2,1,2520771,0.5,Impulse Buyer
49232,203265,1,0,0,0,1,0,0,1,4209709,1.0,One-Time User
49233,203268,1,0,0,0,2,2,2,1,2640118,1.0,One-Time User
49234,203279,1,0,0,0,1,1,0,1,2158079,1.0,One-Time User
49235,203280,1,0,0,0,1,0,1,1,1020087,1.0,One-Time User
49236,203284,3,0,0,0,4,3,3,3,3709037,0.5,Window Shopper
49237,203291,1,0,0,0,1,0,0,1,2440115,1.0,One-Time User
49238,203293,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
49239,203296,1,2,0,0,2,2,2,1,2361828,0.5,Weekend Shopper
49240,203298,1,0,0,0,1,1,0,1,876318,1.0,One-Time User
49241,203300,3,0,0,0,5,0,0,3,1320293,0.2,Window Shopper
49242,203307,1,0,0,0,1,0,0,1,1320293,1.0,One-Time User
49243,203322,1,0,1,0,2,0,2,1,1320293,0.5,Cart Abandoner
49244,203326,1,0,0,0,1,0,0,1,3607361,1.0,One-Time User
49245,203328,1,0,0,0,1,0,1,1,3607361,1.0,One-Time User
49246,203336,1,0,0,0,1,0,0,1,4244487,1.0,One-Time User
49247,203337,1,0,0,0,2,0,2,1,1879194,0.5,One-Time User
49248,203340,1,1,0,0,2,0,0,1,436573,0.5,Impulse Buyer
49249,203342,1,0,0,0,1,0,1,1,1851156,1.0,One-Time User
49250,203346,1,0,0,0,1,0,0,1,2885642,1.0,One-Time User
49251,203348,3,0,0,0,3,1,2,3,2030976,0.3333333333333333,Window Shopper
49252,203350,1,0,0,0,1,0,1,1,1029459,1.0,One-Time User
49253,203352,3,0,0,0,3,1,1,3,149192,0.3333333333333333,Window Shopper
49254,203354,1,0,0,0,1,0,0,1,2520771,1.0,One-Time User
49255,203356,1,0,1,0,2,2,2,1,4284875,0.5,Cart Abandoner
49256,203357,1,0,0,0,1,1,1,1,1487591,1.0,One-Time User
49257,203358,1,0,0,0,1,0,1,1,3547172,1.0,One-Time User
49258,203359,1,0,0,0,2,0,2,1,2452793,0.5,One-Time User
49259,203360,1,0,0,0,2,0,2,1,344833,1.0,One-Time User
49260,203361,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
49261,203362,2,0,0,0,2,0,0,2,4241245,0.5,Window Shopper
49262,203370,2,0,0,0,2,1,0,2,149192,0.5,Window Shopper
49263,203371,1,0,1,0,2,2,2,1,2926020,1.0,Cart Abandoner
49264,203373,1,0,0,0,1,0,1,1,2465336,1.0,One-Time User
49265,203378,1,0,0,0,2,2,2,1,4847838,1.0,One-Time User
49266,203383,1,0,0,0,1,1,0,1,2892802,1.0,One-Time User
49267,203390,1,0,0,0,1,1,1,1,3738615,1.0,One-Time User
49268,203393,1,0,0,0,1,0,1,1,2735466,1.0,One-Time User
49269,203396,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
49270,203398,1,0,1,0,1,0,1,1,3490970,1.0,Cart Abandoner
49271,203399,1,0,0,0,2,0,2,1,1080785,0.5,One-Time User
49272,203400,1,0,0,0,2,0,2,1,1464116,0.5,One-Time User
49273,203402,1,0,0,0,1,1,0,1,4145813,1.0,One-Time User
49274,203407,1,0,0,1,2,0,2,1,982926,0.5,Wishlister
49275,203410,2,0,0,0,3,1,1,2,714348,0.3333333333333333,Window Shopper
49276,203412,1,0,0,0,2,0,0,1,570735,1.0,One-Time User
49277,203413,1,0,0,0,2,0,2,1,1312642,1.0,One-Time User
49278,203415,1,0,0,0,2,0,0,1,2495340,0.5,One-Time User
49279,203421,3,0,1,0,5,0,3,3,1216617,0.2,Window Shopper
49280,203423,1,0,0,0,1,0,0,1,4004564,1.0,One-Time User
49281,203424,1,0,0,0,2,0,0,1,4464320,0.5,One-Time User
49282,203429,2,0,0,0,3,3,2,2,578983,0.3333333333333333,Window Shopper
49283,203435,2,0,0,0,2,0,1,2,2465336,0.5,Window Shopper
49284,203437,1,0,0,0,1,0,1,1,2702525,1.0,One-Time User
49285,203443,1,0,0,0,2,0,2,1,1299190,0.5,One-Time User
49286,203444,1,0,0,0,1,1,0,1,4181361,1.0,One-Time User
49287,203448,1,0,0,0,2,0,2,1,2640118,1.0,One-Time User
49288,203452,2,0,0,2,3,0,0,2,2355072,1.0,Window Shopper
49289,203454,1,0,0,0,2,0,0,1,4357323,0.5,One-Time User
49290,203459,1,0,0,0,1,1,1,1,3607361,1.0,One-Time User
49291,203460,3,0,0,0,7,2,5,3,1249761,0.2857142857142857,Window Shopper
49292,203461,2,1,0,0,4,1,0,2,2520377,0.75,Impulse Buyer
49293,203464,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
49294,203468,1,0,0,0,1,1,0,1,3002561,1.0,One-Time User
49295,203472,1,0,0,0,1,0,0,1,381850,1.0,One-Time User
49296,203474,1,0,0,0,1,1,0,1,2885642,1.0,One-Time User
49297,203478,1,0,0,0,1,0,1,1,3738615,1.0,One-Time User
49298,203483,2,0,0,0,2,0,0,2,965809,0.5,Window Shopper
49299,203484,3,0,0,0,5,0,0,3,3002561,0.4,Window Shopper
49300,203489,1,0,0,0,2,0,0,1,1792277,0.5,One-Time User
49301,203495,1,0,0,0,1,0,1,1,102272,1.0,One-Time User
49302,203501,2,0,1,0,3,0,1,2,1789614,0.3333333333333333,Window Shopper
49303,203502,1,0,0,0,1,0,1,1,3123784,1.0,One-Time User
49304,203503,1,0,0,0,2,2,0,1,982926,0.5,One-Time User
49305,203505,1,0,0,0,2,0,2,1,2352811,0.5,One-Time User
49306,203512,1,0,0,0,1,0,1,1,2272151,1.0,One-Time User
49307,203514,1,0,0,0,2,0,2,1,1149584,0.5,One-Time User
49308,203520,1,0,1,0,2,0,0,1,562852,0.5,Cart Abandoner
49309,203523,2,0,0,0,2,2,1,2,1575622,0.5,Window Shopper
49310,203526,1,0,0,0,1,0,1,1,1467750,1.0,One-Time User
49311,203528,1,0,0,0,1,1,1,1,1628030,1.0,One-Time User
49312,203532,1,0,0,0,2,2,2,1,2640118,0.5,One-Time User
49313,203537,2,0,1,0,2,0,1,2,3231625,0.5,Window Shopper
49314,203538,1,0,0,0,1,1,0,1,4217906,1.0,One-Time User
49315,203540,1,0,0,1,1,0,0,1,693937,1.0,Wishlister
49316,203542,1,0,0,0,1,0,1,1,2923541,1.0,One-Time User
49317,203544,1,0,0,0,1,1,0,1,3189935,1.0,One-Time User
49318,203549,2,0,0,0,2,2,2,2,1464116,0.5,Window Shopper
49319,203553,2,0,0,0,3,3,0,2,4145813,1.0,Window Shopper
49320,203559,2,0,0,0,4,2,0,2,119741,0.5,Window Shopper
49321,203560,1,0,0,0,1,1,0,1,1080785,1.0,One-Time User
49322,203561,4,0,0,0,8,0,3,4,1792277,0.375,Window Shopper
49323,203571,2,1,0,0,2,0,1,2,4801426,1.0,Impulse Buyer
49324,203573,2,0,0,0,3,0,1,2,2520377,0.6666666666666666,Window Shopper
49325,203574,1,0,0,0,1,1,0,1,4462359,1.0,One-Time User
49326,203578,4,0,0,0,6,1,6,4,1813610,0.3333333333333333,Window Shopper
49327,203580,1,0,0,0,2,2,2,1,2926020,1.0,One-Time User
49328,203581,3,0,0,0,4,1,4,3,1320293,0.25,Window Shopper
49329,203584,2,0,0,0,2,0,0,2,84994,0.5,Window Shopper
49330,203586,1,0,0,0,1,0,1,1,3607361,1.0,One-Time User
49331,203600,1,0,0,0,4,0,4,1,2520377,0.5,One-Time User
49332,203604,2,0,0,0,2,1,1,2,2465336,0.5,Window Shopper
49333,203611,2,0,0,0,3,2,0,2,4756105,0.6666666666666666,Window Shopper
49334,203614,3,0,0,0,5,2,1,3,267209,0.2,Window Shopper
49335,203615,1,0,0,0,1,0,1,1,4962280,1.0,One-Time User
49336,203622,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
49337,203623,3,1,0,0,3,0,0,3,2465336,0.3333333333333333,Uncategorized
49338,203628,2,0,0,0,2,0,1,2,1575622,0.5,Window Shopper
49339,203631,3,0,0,0,4,0,3,3,2735466,0.25,Window Shopper
49340,203642,1,0,0,0,1,0,1,1,2096639,1.0,One-Time User
49341,203648,1,0,0,0,2,2,0,1,1408807,1.0,One-Time User
49342,203654,2,0,0,0,2,1,2,2,4145813,0.5,Window Shopper
49343,203659,1,0,0,0,2,2,0,1,2558244,0.5,One-Time User
49344,203661,1,0,0,0,1,0,0,1,2311290,1.0,One-Time User
49345,203664,1,0,0,0,2,0,0,1,1416713,0.5,One-Time User
49346,203669,2,0,0,0,2,0,2,2,2212343,0.5,Window Shopper
49347,203671,1,0,0,0,1,0,0,1,3002561,1.0,One-Time User
49348,203676,1,0,0,0,1,0,1,1,4391936,1.0,One-Time User
49349,203694,2,0,1,0,2,1,0,2,3607361,0.5,Window Shopper
49350,203695,5,0,0,0,9,3,5,5,2228184,0.2222222222222222,Window Shopper
49351,203698,4,0,0,0,5,2,2,4,3607361,0.6,Window Shopper
49352,203711,1,0,0,0,1,0,0,1,1972463,1.0,One-Time User
49353,203712,2,0,0,0,2,1,0,2,1080785,0.5,Window Shopper
49354,203715,3,0,0,0,4,1,0,3,943641,0.75,Window Shopper
49355,203718,2,0,1,0,3,1,3,2,4181361,0.6666666666666666,Window Shopper
49356,203723,1,0,0,0,1,0,1,1,4145813,1.0,One-Time User
49357,203725,1,0,0,0,2,0,0,1,1074254,0.5,One-Time User
49358,203734,1,0,0,0,1,1,1,1,2355072,1.0,One-Time User
49359,203740,1,0,0,0,1,0,1,1,2201685,1.0,One-Time User
49360,203741,2,0,0,0,2,1,2,2,2355072,0.5,Window Shopper
49361,203749,2,0,0,0,3,0,3,2,235534,0.3333333333333333,Window Shopper
49362,203750,1,0,0,0,1,1,0,1,2629787,1.0,One-Time User
49363,203753,1,0,0,0,1,0,1,1,3800818,1.0,One-Time User
49364,203754,5,0,0,0,8,0,8,5,2735466,0.5,Window Shopper
49365,203759,1,0,0,0,1,1,0,1,542584,1.0,One-Time User
49366,203760,3,0,1,0,3,2,2,3,2355072,0.3333333333333333,Window Shopper
49367,203765,1,0,0,0,2,2,0,1,3702593,0.5,One-Time User
49368,203769,1,0,0,0,1,0,1,1,3312150,1.0,One-Time User
49369,203771,2,0,1,0,3,0,3,2,750949,0.6666666666666666,Window Shopper
49370,203775,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
49371,203776,2,0,0,0,4,4,0,2,2735466,0.5,Window Shopper
49372,203780,1,0,0,0,1,1,0,1,3004853,1.0,One-Time User
49373,203783,1,0,0,0,2,0,2,1,982926,0.5,One-Time User
49374,203784,1,0,0,0,1,1,0,1,3607361,1.0,One-Time User
49375,203785,2,0,0,0,2,2,0,2,724320,1.0,Window Shopper
49376,203804,3,0,1,0,5,2,3,3,2520771,0.4,Window Shopper
49377,203809,1,0,0,0,1,1,1,1,3776866,1.0,One-Time User
49378,203811,1,0,0,0,1,1,1,1,154040,1.0,One-Time User
49379,203815,1,0,0,0,1,0,1,1,2181935,1.0,One-Time User
49380,203817,2,0,0,0,3,0,2,2,1207887,0.6666666666666666,Window Shopper
49381,203824,1,0,0,0,2,2,0,1,753984,0.5,One-Time User
49382,203834,2,0,0,0,2,1,1,2,3598912,0.5,Window Shopper
49383,203838,1,0,0,0,1,0,0,1,1288487,1.0,One-Time User
49384,203849,2,0,0,0,3,0,3,2,2520377,0.6666666666666666,Window Shopper
49385,203853,2,0,0,0,3,0,0,2,336385,0.6666666666666666,Window Shopper
49386,203861,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
49387,203863,3,0,0,0,5,1,4,3,323851,0.2,Window Shopper
49388,203872,1,0,0,0,1,1,1,1,1074254,1.0,One-Time User
49389,203880,1,0,0,0,1,0,1,1,1575622,1.0,One-Time User
49390,203883,1,0,0,0,1,0,0,1,3354571,1.0,One-Time User
49391,203886,2,0,0,0,3,0,0,2,982926,1.0,Window Shopper
49392,203887,1,0,0,0,1,0,1,1,1299190,1.0,One-Time User
49393,203897,1,0,0,0,1,0,1,1,1464116,1.0,One-Time User
49394,203900,1,0,1,0,1,1,1,1,4606718,1.0,Cart Abandoner
49395,203906,1,0,0,0,2,2,2,1,982926,0.5,One-Time User
49396,203911,1,1,0,0,1,1,0,1,1739706,1.0,Impulse Buyer
49397,203918,1,0,0,0,1,0,0,1,753984,1.0,One-Time User
49398,203920,2,0,0,0,4,2,0,2,2890111,0.5,Window Shopper
49399,203922,1,0,0,0,1,0,0,1,2355072,1.0,One-Time User
49400,203924,1,0,0,0,2,0,0,1,4449178,0.5,One-Time User
49401,203926,2,0,0,0,3,0,1,2,2495340,0.6666666666666666,Window Shopper
49402,203927,1,0,0,0,1,0,1,1,2872443,1.0,One-Time User
49403,203928,1,0,0,1,2,2,0,1,235534,0.5,Wishlister
49404,203938,1,0,0,0,1,0,0,1,1648035,1.0,One-Time User
49405,203941,1,0,0,0,1,1,0,1,3326628,1.0,One-Time User
49406,203942,1,0,0,0,3,0,3,1,846990,0.3333333333333333,One-Time User
49407,203948,1,0,0,0,2,2,2,1,2736436,0.5,One-Time User
49408,203957,1,0,0,0,2,2,2,1,1881956,0.5,One-Time User
49409,203972,3,0,1,0,5,0,3,3,578983,0.2,Window Shopper
49410,203973,1,0,0,0,1,1,1,1,2355072,1.0,One-Time User
49411,203978,1,0,0,0,2,0,0,1,643645,0.5,One-Time User
49412,203987,1,0,0,0,1,0,0,1,634390,1.0,One-Time User
49413,203988,2,0,0,0,2,0,1,2,50601,0.5,Window Shopper
49414,203989,1,0,0,0,1,0,0,1,3579754,1.0,One-Time User
49415,203991,1,0,0,0,1,0,1,1,490076,1.0,One-Time User
49416,203995,1,0,0,0,2,2,0,1,4357323,0.5,One-Time User
49417,203998,2,0,0,0,2,0,1,2,3860845,0.5,Window Shopper
49418,204003,1,0,0,0,1,0,1,1,1207887,1.0,One-Time User
49419,204007,1,0,0,0,3,0,3,1,4145813,0.6666666666666666,One-Time User
49420,204011,1,0,0,0,1,0,0,1,223690,1.0,One-Time User
49421,204015,1,0,0,0,1,1,0,1,1528701,1.0,One-Time User
49422,204022,1,0,0,0,2,0,2,1,2342116,0.5,One-Time User
49423,204024,1,0,0,0,1,0,1,1,886203,1.0,One-Time User
49424,204029,1,0,0,0,1,0,1,1,1050007,1.0,One-Time User
49425,204030,3,0,0,0,4,3,2,3,2355072,1.0,Window Shopper
49426,204031,1,1,0,0,1,1,1,1,874415,1.0,Impulse Buyer
49427,204037,2,0,0,0,3,0,3,2,411153,0.6666666666666666,Window Shopper
49428,204044,1,0,0,0,1,1,1,1,2735466,1.0,One-Time User
49429,204057,2,0,0,0,2,0,0,2,3938045,0.5,Window Shopper
49430,204059,1,0,0,0,1,1,1,1,2885642,1.0,One-Time User
49431,204060,2,0,0,0,3,0,3,2,1080785,0.3333333333333333,Window Shopper
49432,204061,2,0,0,0,3,0,0,2,2367548,0.3333333333333333,Window Shopper
49433,204067,1,0,0,0,1,0,0,1,4801426,1.0,One-Time User
49434,204076,1,0,0,0,1,0,1,1,67918,1.0,One-Time User
49435,204078,1,0,0,0,1,0,0,1,3158249,1.0,One-Time User
49436,204084,1,0,0,0,1,0,1,1,861104,1.0,One-Time User
49437,204087,1,0,0,0,2,0,2,1,4139726,0.5,One-Time User
49438,204088,2,0,0,0,5,1,5,2,982926,0.4,Window Shopper
49439,204090,1,0,0,0,1,0,0,1,582243,1.0,One-Time User
49440,204095,1,0,0,0,1,0,1,1,119741,1.0,One-Time User
49441,204098,2,0,0,1,2,0,1,2,3736316,0.5,Window Shopper
49442,204100,2,0,0,0,4,4,4,2,2693696,0.5,Window Shopper
49443,204105,2,0,0,0,3,2,1,2,2520377,0.3333333333333333,Window Shopper
49444,204106,1,0,0,0,1,0,0,1,4476428,1.0,One-Time User
49445,204107,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
49446,204115,1,0,0,0,2,2,0,1,2677060,0.5,One-Time User
49447,204118,1,0,1,0,2,2,0,1,2465336,0.5,Cart Abandoner
49448,204120,2,0,0,0,3,0,3,2,2520377,1.0,Window Shopper
49449,204135,1,0,0,0,1,0,1,1,1275696,1.0,One-Time User
49450,204142,1,0,0,0,1,0,1,1,970709,1.0,One-Time User
49451,204143,1,0,0,0,1,0,0,1,2131531,1.0,One-Time User
49452,204147,2,0,0,0,3,0,0,2,3607361,1.0,Window Shopper
49453,204148,1,0,0,0,1,0,0,1,2181935,1.0,One-Time User
49454,204153,1,0,0,0,1,0,1,1,4273662,1.0,One-Time User
49455,204156,1,0,0,0,1,1,1,1,2290623,1.0,One-Time User
49456,204157,3,0,1,1,8,5,5,3,4756105,0.375,Window Shopper
49457,204158,1,0,0,0,1,1,1,1,3672452,1.0,One-Time User
49458,204160,1,0,0,0,1,0,0,1,883960,1.0,One-Time User
49459,204162,2,0,0,0,4,2,4,2,4242717,0.5,Window Shopper
49460,204172,1,0,0,0,1,1,0,1,4170419,1.0,One-Time User
49461,204173,1,0,0,0,2,2,2,1,4048584,1.0,One-Time User
